date,year,month,quarter,mode,scenario,ads_revenue,cloud_revenue,new_geo_revenue,device_revenue,revenue,platform_revenue,frontier_revenue,total_mau_m,cloud_customers,cloud_arpu_annual,device_units,marketing_spend,gross_logo_adds,churn_rate,compute_units,infra_unit_cost,cogs,gross_profit,rnd_expense,snm_expense,gna_expense,opex,operating_income,sbc,interest_income,tax,net_income,platform_operating_income,frontier_operating_income,depreciation,capex,headcount_total,hc_Engineering,hc_Research,hc_Sales_Marketing,hc_G_and_A,hc_Operations,comp_Engineering,comp_Research,comp_Sales_Marketing,comp_G_and_A,comp_Operations,cash,accounts_receivable,accounts_payable,deferred_revenue,ppe_net,other_assets,total_assets,total_liabilities,retained_earnings,paid_in_capital,total_equity,balance_check,cfo,cfi,cff,net_change_in_cash,event_notes,mau_NA,mau_EU,mau_APAC,mau_LATAM,mau_ROW,arpu_NA,arpu_EU,arpu_APAC,arpu_LATAM,arpu_ROW,fx_NA,fx_EU,fx_APAC,fx_LATAM,fx_ROW,adsrev_NA,adsrev_EU,adsrev_APAC,adsrev_LATAM,adsrev_ROW
2025-02-01,2025,2,2025-Q1,plan,Marketing budget -30%,2217752301.1400094,123027596.49082792,0.0,366945421.3958576,2707725319.0266953,2340779897.6308374,366945421.3958576,3737.199545970434,21882.608865289225,67465.95741752395,853361.4451066456,15301900.5427378,752.4392156914079,0.011,2945895610.1422596,0.07861275958620882,935539568.7885298,1772185750.2381654,764947146.8608805,269936891.79411995,280673112.13139486,1315557150.7863953,456628599.45177007,358828247.30547404,117490805.43546711,91859104.78195795,482260300.1052792,924964664.649143,-468336065.197373,364156478.9083484,758163089.3274747,57380.57077521826,25816.861560121793,5578.8300939923965,11118.736815169457,6641.029409420163,8225.112896514445,499125990.1623547,124593872.09916353,164927929.42501363,85226544.08755876,82936555.03985399,40750559691.33832,3384656648.783369,2613875778.117675,202995534.2098661,12918792063.315042,12000000000.0,69054008403.43674,2816871312.327541,32380134580.04636,33857002511.06282,66237137091.10918,1.52587890625e-05,1226160917.0770726,-758163089.3274747,0.0,467997827.7495979,,427.9741738004391,554.3924797387075,1366.3024873175307,442.57476960208777,945.9556355116691,20.32697784631055,13.137345780597197,5.3634046922065926,3.8294683716619247,2.4372244493858113,1.0,1.05,0.93,0.88,0.85,724951795.8028822,637283999.142886,567922570.7875596,124287246.0343623,163306689.37231943
2025-03-01,2025,3,2025-Q1,plan,Marketing budget -30%,2315327026.312879,127700476.29325618,0.0,385292692.4656505,2828320195.071786,2443027502.6061354,385292692.4656505,3759.5040649485954,22400.159991864854,68410.48082136929,896029.517361978,15913976.564447315,758.2598240938088,0.011,2980019642.648263,0.07837692130745019,973005841.125308,1855314353.946478,773422511.1520538,272045985.528682,284395126.5586168,1329863623.2393527,525450730.7071252,361605138.0124297,118855799.09973677,103089044.76909792,541217485.0377641,999603548.4833434,-474152817.7762181,380655013.37960047,791929654.6201001,57757.059348307186,26022.728839635773,5640.079243649511,11172.857828840037,6662.770411592534,8258.623024589328,503106090.8996249,125961769.77483909,165730724.46112722,85505553.61543752,83274448.83127572,41154661850.15379,3535400243.839732,2669463298.5058155,210705785.88387275,13330066704.555542,12000000000.0,70020128798.54907,2880169084.3896885,32921352065.084126,34218607649.07525,67139959714.15938,0.0,1196031813.4355786,-791929654.6201001,0.0,404102158.81547844,,428.68100794359265,555.7597611534795,1374.0277602239973,446.10392296518455,954.9316126623413,21.117690047813248,13.6378077353758,5.584776107049651,3.996399006928798,2.5471546258577704,1.0,1.05,0.93,0.88,0.85,754396054.5947466,663192667.346084,594706898.9434494,130739346.81317432,172292058.6154248
2025-04-01,2025,4,2025-Q2,plan,Marketing budget -30%,2414882902.353908,132481300.73368418,0.0,404557327.08893305,2951921530.176525,2547364203.087592,404557327.08893305,3781.970116374886,22917.9217184492,69368.22755286845,940830.9932300769,16550535.62702521,764.1634864948624,0.011,3014702038.725149,0.07814179054352784,1011951220.0160711,1939970310.160454,782058448.0398788,274189262.32871145,288233707.0620999,1344481417.4306903,595488892.7297637,364405198.23605424,120034430.3962819,114483731.70016731,601039591.4258784,1075529046.9854784,-480040154.2557146,397874555.6389635,826538028.4494271,58136.33311690301,26230.23773374631,5702.000838652785,11227.242279281305,6684.582588148623,8292.269677073993,507117929.51909536,127344685.39657886,166537427.1426727,85785476.54790732,83613719.24382943,41602207018.68637,3689901912.7206564,2726840458.7411404,218594146.21057892,13758730177.366005,12000000000.0,71050839108.77304,2945434604.9517193,33522391656.510002,34583012847.3113,68105404503.821304,1.52587890625e-05,1274083196.982003,-826538028.4494271,0.0,447545168.53257585,,429.3890094808006,557.130414653075,1381.7967129466347,449.6612182927938,963.9927610015817,21.917735710854434,14.143509066923254,5.8096055097508374,4.166533469958429,2.659443513869388,1.0,1.05,0.93,0.88,0.85,784269568.9121464,689480668.7216419,622146269.2590034,137392091.18500865,181594304.2761079
2025-05-01,2025,5,2025-Q2,plan,Marketing budget -30%,2467115339.388482,137372661.23348194,0.0,424785193.4433797,3029273194.065344,2604488000.621964,424785193.4433797,3804.598990045603,23435.973854472748,70339.38273860862,987872.5428915807,17212557.05210622,770.1492749264874,0.011,3049954520.710266,0.07790736517189725,1048773428.1331455,1980499765.9321985,790814960.9445405,276367771.5824559,292148451.6683303,1359331184.1953268,621168581.7368717,367228632.1601516,121339770.4711686,118801336.35328646,623707015.8547539,1107107392.572661,-485938810.8357892,415545315.93767804,848196494.3382964,58518.41462566455,26439.401332918736,5764.602261680119,11281.891448785063,6706.466172094839,8326.053410185787,511161759.1030956,128742783.84418933,167348056.49031177,86066315.8752171,83954371.88604002,42125203067.549255,3786591492.58168,2780170873.0260987,226664891.03524524,14191381355.766624,12000000000.0,72103175915.89755,3006835764.061344,34146098672.364758,34950241479.47145,69096340151.83621,0.0,1371192543.2011845,-848196494.3382964,0.0,522996048.8628881,,430.09818034010914,558.504448553965,1389.6095924574736,453.2468799928925,973.1398887011627,22.281570790263807,14.367150023712853,5.919545509246041,4.254825478859137,2.7197380355446263,1.0,1.05,0.93,0.88,0.85,798605254.3343158,702110255.1125103,637503934.7543566,141422334.03519234,187473561.152107
2025-06-01,2025,6,2025-Q2,plan,Marketing budget -30%,2520276780.5940223,142377202.94348833,0.0,446024453.11554873,3108678436.653059,2662653983.5375104,446024453.11554873,3827.3919866351903,23954.394356887697,71324.13409694914,1037266.1700361598,17901059.334190466,776.2162148141507,0.011,3085789043.6755247,0.07767364307638155,1086898148.282439,2021780288.37062,799694322.9999423,278582602.4127544,296141224.32936954,1374418149.7420664,647362138.6285536,370075645.84509486,122865175.61368534,123236370.27875824,646990943.9634807,1139204777.404267,-491842638.77571344,433679273.4848209,870429962.2628566,58903.3266139596,26650.232832003574,5827.890976462741,11336.806625884736,6728.421397200397,8359.974782408151,515237834.75206906,130156231.80766787,168162631.61729023,86348074.59740509,84296412.3892822,42669651394.43394,3885848045.8163238,2835302358.2933774,234922384.85675573,14628132044.54466,12000000000.0,73183631484.79492,3070224743.150133,34793089616.32824,35320317125.31654,70113406741.64478,1.52587890625e-05,1414878289.1475418,-870429962.2628566,0.0,544448326.8846852,,430.8085224527488,559.8818711931307,1397.4666471249611,456.8611342629183,982.3738116014313,22.649180398502804,14.592867818537083,6.03096283823823,4.344553963644011,2.781121406007495,1.0,1.05,0.93,0.88,0.85,813121661.8537294,714899687.2776992,653175379.7778214,145556242.45776975,193523809.22700226
2025-07-01,2025,7,2025-Q3,plan,Marketing budget -30%,2523905887.93244,147497625.41395536,0.0,468325675.7713262,3139729189.117721,2671403513.346395,468325675.7713262,3850.3504177912237,24473.25930651829,72322.67197430643,1089129.478537968,18617101.707558088,782.3632875563572,0.011,3122217798.302908,0.07744062214715242,1122637074.2625191,2017092114.855202,808654704.691397,280834885.24886477,300169782.52438325,1389659372.4646451,627432742.3905568,372946447.24567246,124453149.90043232,120301742.76655827,631584149.5244309,1125121618.3644326,-497688875.9738758,451994360.42134094,879124172.952962,59291.092017629446,26862.74553106895,5891.874528675076,11391.989105385746,6750.448497999811,8394.034354499861,519346413.60066634,131585197.80707671,168981171.7298886,86630755.7243309,84639846.4078736,43267651301.582634,3924661486.3971515,2886266224.708153,243371081.93302637,15055261857.076283,12000000000.0,74247574645.05606,3129637306.641179,35424673765.85267,35693263572.56222,71117937338.41489,0.0,1477124080.1016624,-879124172.952962,0.0,597999907.1487004,,431.5200377531396,561.2626909281151,1405.3681267218553,460.5042091040391,991.6953532840744,22.569213769459076,14.530077242378495,6.0234067811833425,4.3487645330697005,2.7878543024522036,1.0,1.05,0.93,0.88,0.85,811588998.1546383,713579147.0894381,656045552.60304,146859120.60460362,195833069.4807196
2025-08-01,2025,8,2025-Q3,plan,Marketing budget -30%,2527339394.115643,152736683.27471912,0.0,491741959.5598926,3171818036.950255,2680076077.3903623,491741959.5598926,3873.4756062302467,24992.642887315276,73335.18938194672,1143585.9524648665,19361785.77586041,788.5894331686918,0.011,3159253213.80348,0.07720830028071096,1159491342.5367782,2012326694.4134767,817697499.470137,283125793.4610121,304235102.8376399,1405058395.7687888,607268298.6446879,375841246.2291081,126197316.2962827,117354498.39055529,616111116.5504153,1110737311.5146484,-503469012.86996055,470496632.3035508,888109050.3460715,59681.73397076974,27076.9528362396,5956.560546834398,11447.440188396049,6772.547709795397,8428.23268950429,523487754.8339656,133029852.2126349,169803696.12787473,86914362.27570759,84984679.61916825,43863305009.53421,3964772546.1878185,2939046602.243132,252015527.40328655,15472874275.118803,12000000000.0,75300951830.84084,3191062129.6464186,36040784882.40308,36069104818.79133,72109889701.19441,0.0,1483762758.2976465,-888109050.3460715,0.0,595653707.951575,,432.2327281788966,562.6469161370729,1413.314282433166,464.17633433553596,1001.1053451455751,22.48728052270677,14.46611008748116,6.015258604922497,4.3525438852939935,2.794324038408825,1.0,1.05,0.93,0.88,0.85,809978217.4711426,712189820.0568093,658862444.6621124,148158843.48542327,198150068.44015563
2025-09-01,2025,9,2025-Q3,plan,Marketing budget -30%,2633860228.3779287,158097186.9266224,0.0,516329057.5378872,3308286472.842438,2791957415.304551,516329057.5378872,3896.768885834463,25512.61736853368,74361.88203329398,1200765.2500881099,20136257.20689483,794.8935529788718,0.011,3196907960.8842154,0.07697667537986883,1205162278.8907008,2103124193.9517374,826914529.0895163,285456545.0601685,308428586.2578412,1420799660.407526,682324533.5442114,378760254.59325755,127934639.61114146,129641467.70485646,680617705.4504964,1191613236.9090667,-509288703.3648553,489794970.06179833,926320212.3958828,60075.27580752824,27292.86826054258,6021.956743210338,11503.161182356807,6794.719268659795,8462.570352758721,527662119.70382315,134490367.2650309,170630224.2049593,87198897.28113402,85330917.72365044,44391460844.103424,4135358091.0530477,3006090432.9422665,260860358.42892694,15909399517.452888,12000000000.0,76436218452.60936,3266950791.3711934,36721402587.85358,36447865073.38458,73169267661.23816,0.0,1454476046.965098,-926320212.3958828,0.0,528155834.56921506,,432.9465956708348,564.0345552188217,1421.3053668641394,467.8777416093013,1010.6046264713658,23.317781464581415,14.988749140048595,6.251672156052246,4.533673148102641,2.9148300830185634,1.0,1.05,0.93,0.88,0.85,841279508.6405848,739740089.768208,688628977.0135926,155555015.27345964,208656637.68208364
2025-10-01,2025,10,2025-Q4,plan,Marketing budget -30%,2768672614.834388,163582003.2452038,0.0,542145510.4147817,3474400128.4943733,2932254618.0795918,542145510.4147817,3920.231601749292,26033.25308983925,75402.9483817601,1260803.5125925154,20941707.495170623,801.2745123594414,0.011,3235194954.7668962,0.07674574535372922,1254582602.659466,2219817525.8349075,836332227.2694544,287828404.4656694,312776241.80533624,1436936873.5404599,782880652.2944477,381703686.08498394,129475094.12863499,145976919.42769322,766378826.9953893,1298050488.1556678,-515169835.8612201,510062304.14468217,972832035.9784247,60471.7410639195,27510.505424759715,6088.070914744392,11559.153401073221,6816.96341143848,8497.047911903694,531869771.5453544,135966917.09595808,171460775.44925278,87484363.78012715,85678566.44502892,44950616769.4545,4343000160.617967,3078525699.6859703,269910305.35458624,16372169249.28663,12000000000.0,77665786179.3591,3348436005.0405564,37487781414.84897,36829568759.46957,74317350174.31854,0.0,1531987961.3294992,-972832035.9784247,0.0,559155925.3510746,,433.6616421729748,565.4256165928925,1429.3416340482886,471.60866442445223,1020.1940445106842,24.388114999000383,15.66461526399361,6.553582991604483,4.763190720440495,3.0668351746461906,1.0,1.05,0.93,0.88,0.85,881349166.6641551,775002790.1292272,725966449.2120544,164733214.36483166,221620994.46411988
2025-11-01,2025,11,2025-Q4,plan,Marketing budget -30%,3011985152.762751,169194056.29765633,0.0,569252785.9355208,3750431994.9959283,3181179209.0604076,569252785.9355208,3943.8651104818,26554.618449336034,76458.58965910473,1323843.6882221412,21779375.79497745,807.7311434850179,0.011,3274127358.2633266,0.07651550811766802,1313865283.647541,2436566711.3483872,846047271.1791347,290242684.3433805,317374317.97722465,1453664273.49974,982902437.8486474,384671756.41871244,131105965.57757562,178241344.5481957,935767058.8780273,1504125178.3911881,-521222740.54254067,531939824.11549175,1050120958.59886,60871.153479656576,27729.878058286868,6154.910943979528,11615.418164745503,6839.280375752301,8531.66593689238,536110975.79354614,137459677.74887612,172295369.44372496,87770764.82215452,86027631.53033149,45504612712.35597,4688039993.74491,3166043907.364473,279170192.89113295,16890350383.769999,12000000000.0,79083003089.87088,3445214100.2556057,38423548473.727,37214240515.888275,75637788989.61526,1.52587890625e-05,1604116901.5003371,-1050120958.59886,0.0,553995942.9014771,,434.3778696325477,566.8201086995817,1437.423339455469,475.36933814206054,1029.8744545521408,26.397483873926795,16.942104919615808,7.109756132002451,5.178917922862775,3.3393421622299315,1.0,1.05,0.93,0.88,0.85,955540234.0679878,840273503.3119308,792029028.6532145,180539244.25411102,243603142.47550747
2025-12-01,2025,12,2025-Q4,plan,Marketing budget -30%,3207159412.0818696,174936328.0740392,0.0,597715425.2322968,3979811165.3882055,3382095740.1559086,597715425.2322968,3967.670780000005,27076.7798944947,77529.0099143322,1390035.8726332483,22650550.82677655,814.2622481013622,0.011,3313718584.910968,0.07628596159331502,1371906930.1413143,2607904235.246891,856019343.0698636,292700747.517235,322182064.3422554,1470902154.929354,1137002080.317537,387664683.29516673,132721787.07770492,203155818.7832387,1066568048.6120033,1664385029.6277456,-527382949.31020844,555155389.246923,1114347126.3086977,61273.53700000004,27951.000000000025,6222.484799999982,11671.956800000005,6861.670400000014,8566.425000000016,540386000.0000005,138968827.1999996,173134025.86666676,88058103.46666683,86378118.75000016,46206341790.91857,4974763956.735257,3249981205.64099,288644941.32216465,17449542120.831776,12000000000.0,80630647868.48561,3538626146.9631543,39490116522.339005,37601905199.18344,77092021721.52245,1.52587890625e-05,1816076204.8712947,-1114347126.3086977,0.0,701729078.562597,,435.09528000000074,568.2180400000015,1445.55074,479.16000000000037,1039.6467200000027,27.96560639999997,17.93462951999999,7.54932312,5.511343679999985,3.558842879999997,1.0,1.05,0.93,0.88,0.85,1013975278.9148165,891693252.973299,845752045.7526711,193659798.76531163,262079035.67577136
2023-01-01,2023,1,2023-Q1,plan,Economic recession,1560572158.548863,31650724.429577094,0.0,108360000.0,1700582882.97844,1592222882.97844,108360000.0,3228.52389749852,8662.46036421927,47658.0,252000.0,6970000.0,601.8603642192703,0.017,2231473575.978262,0.084745,352743781.36079514,1347839101.6176448,577538559.1534383,227138055.68712157,198908459.60367936,1003585074.4442394,344254027.1734054,296375237.6797582,87500000.0,69080644.34774487,362673382.8256605,671416726.5294306,-327162699.3560252,9920066.817374235,476163207.23396325,48811.38845140848,21167.45694900698,4246.111178190728,9847.701995540361,6119.969812671414,7430.148515998998,409237501.01413494,94829816.31292628,146074246.26718202,78539612.59594981,74920664.20298989,29915410593.648624,2125728603.72305,1796110021.9740434,52223695.3088022,466243140.416589,12000000000.0,44507382337.78826,1848333717.2828455,17063619448.202168,25595429172.30325,42659048620.50542,0.0,391573800.88258845,-476163207.23396325,0.0,-84589406.3513748,,410.6771483337873,521.2824602815979,1186.6718915571382,362.87069055440537,747.0217067715914,16.063981091589834,10.585099787996477,4.003675086500001,2.704296397889684,1.6599403637018069,1.0,1.05,0.93,0.88,0.85,549759162.1318327,482809850.23363954,368206273.3259788,71962726.10017484,87834146.75723691
2023-02-01,2023,2,2023-Q1,plan,Economic recession,1557167977.852217,33791895.76628997,0.0,113778000.0,1704737873.618507,1590959873.618507,113778000.0,3247.1793189116784,9120.784774232829,48325.212,264600.0,7248800.0,605.5862362052843,0.017,2252592519.511009,0.084490765,366151695.2738078,1338586178.3446991,583861638.1569188,228692596.76918876,201456978.68377662,1014011213.6098841,324574964.734815,298634106.88802737,87253280.89814183,65892519.3012731,345935726.33168375,656533149.1238161,-331958184.38900113,19864371.08014886,477326604.613182,49125.03887247437,21336.24922324114,4292.728604180061,9895.636182956083,6140.005001313013,7460.419860784069,412500818.3159954,95870938.82668804,146785270.0471819,78796730.85018367,75225900.26290603,30120752313.385395,2130922342.0231338,1816004947.6186452,55756628.01437846,923705373.9496223,12000000000.0,45175380029.358154,1871761575.6330237,17409555174.53385,25894063279.191277,43303618453.72513,0.0,682668324.3499545,-477326604.613182,0.0,205341719.73677248,,411.3554150331013,522.5680834562224,1193.3815069591494,365.7642723984195,754.1100410647858,15.957838082217124,10.506776558246829,3.9865685243385207,2.6988969313920035,1.6590932029887826,1.0,1.05,0.93,0.88,0.85,547028592.2784544,480419282.8177584,368706029.37075377,72391738.64185436,88622334.74339594
2023-03-01,2023,3,2023-Q1,plan,Economic recession,1621168543.369347,35971849.934526734,0.0,119466900.0,1776607293.3038738,1657140393.3038738,119466900.0,3265.9673019363117,9575.125363967312,49001.764968,277830.0,7538752.0,609.3939308964424,0.017,2273960515.983615,0.084237292705,384847282.8313034,1391760010.4725704,590289533.7540159,230266407.29189536,204075310.46787727,1024631251.5137886,367128758.95878184,300911602.0820451,87852194.24737407,72796952.51298495,382184000.69317096,703981530.674017,-336852771.7152351,30227913.62442146,497450042.1250847,49440.96931393744,21506.387470773352,4339.857835987628,9943.80369245286,6160.105779948712,7490.814534774892,415790157.7682848,96923491.67039037,147499754.7713841,79054690.84267513,75532379.8923135,30278908258.536148,2220759116.6298423,1844527268.7239645,59353552.391969115,1390927502.4502857,12000000000.0,45890594877.61627,1903880821.1159337,17791739175.227024,26194974881.273323,43986714056.50035,-1.52587890625e-05,655605987.2758389,-497450042.1250847,0.0,158155945.15075415,,412.0348019450136,523.8568773244211,1200.1290595021374,368.68092807040034,761.2656350943395,16.53971849278296,10.881210849701402,4.14164462065518,2.810292335338676,1.7301440845248897,1.0,1.05,0.93,0.88,0.85,567911636.1166755,498767249.5079039,385214374.9118716,75980753.66506502,93294529.16783096
2023-04-01,2023,4,2023-Q2,plan,Economic recession,1686182188.2216134,38191614.54142665,0.0,125440245.0,1849814047.76304,1724373802.76304,125440245.0,3284.8888929520945,10025.631996338605,49687.789677552006,291721.5,7840302.08,613.2837635587375,0.017,2295582561.4928536,0.083984580826885,404200992.007208,1445613055.7558322,596823791.1497982,231859990.82967418,206764678.68385702,1035448460.6633294,410164595.09250283,303207885.85425866,88313482.42073044,79756492.40211733,418721585.111116,752011520.8653295,-341846925.7728267,41018495.56970586,517947933.37365127,49759.19798070817,21677.882424583717,4387.504492653737,9992.20565973772,6180.272363303083,7521.333040429918,419105726.8752852,97987600.33593345,148217717.2861095,79313495.32905623,75840108.15766834,30465285181.79123,2312267559.7038,1873749990.2901907,63016163.99335398,1867856940.254231,12000000000.0,46645409681.74926,1936766154.2835448,18210460760.33814,26498182767.127583,44708643527.46572,-7.62939453125e-06,704324856.6287336,-517947933.37365127,0.0,186376923.25508237,,412.7153109196464,525.1488497059797,1206.9147636882124,371.6208415642923,768.4891270739636,17.12607533305892,11.257984136992896,4.298551214563454,2.9234278192074665,1.8024757783677465,1.0,1.05,0.93,0.88,0.85,589016125.4930583,517310274.21062374,402068831.5578061,79669825.13793176,98117131.82219364
2023-05-01,2023,5,2023-Q2,plan,Economic recession,1717867491.7832732,40452242.555741765,0.0,131712257.25,1890031991.589015,1758319734.339015,131712257.25,3303.945147096939,10472.45224019017,50383.41873303773,306307.575,8153914.163200001,617.2559877893225,0.017,2317463764.347126,0.08373262708440433,421687188.19333404,1468344803.395681,603435923.6234107,233473869.2527601,209496272.1443606,1046406065.0205314,421938738.3751495,305523122.27952313,88857081.78022443,81727331.22485983,429068488.9305141,768841593.872076,-346902855.4969266,52043682.187308446,529208957.6449242,50079.74323325204,21850.744903238614,4435.674254909303,10040.8432260458,6200.504966803653,7551.975882254674,422447734.79594654,99063391.69297445,148939174.51967934,79573147.07398021,76149090.14606796,30702003848.656643,2362539989.486269,1899584714.9620316,66746200.216973916,2345022215.711847,12000000000.0,47409566053.85476,1966330915.1790056,18639529249.268654,26803705889.407104,45443235138.67576,-7.62939453125e-06,765927624.5103377,-529208957.6449242,0.0,236718666.8654135,,413.3969438101775,526.4440084399696,1213.7388352323114,374.58419834123333,775.7811612732469,17.36954452918575,11.40892913891872,4.369907295461966,2.9787502765461777,1.8393206488588687,1.0,1.05,0.93,0.88,0.85,598376385.3116814,525539208.9412449,411054279.79220706,81824804.18924364,101072813.54889631
2023-06-01,2023,6,2023-Q2,plan,Economic recession,1750005557.2277324,42754812.64716991,0.0,138297870.1125,1931058239.9874022,1792760369.8749022,138297870.1125,3323.1371283430694,10915.731346851226,51088.78659530026,321622.95375000004,8480070.729728002,621.3107947442884,0.017,2339609346.5411086,0.08348142920315112,439687409.43053716,1491370830.556865,610127020.413754,235108583.44481778,212270852.6041009,1057506456.4626727,433864374.09419227,307857476.92910165,89547511.22524855,83745901.65111053,439665983.6683303,785884582.4080492,-352020208.31385696,63308188.58723496,540696307.1964726,50402.623588986906,22024.98581157319,4484.372865853148,10089.717538167259,6220.8038065832,7582.743566810106,425816392.3570817,100150994.00405364,149664143.48281434,79833648.85115106,76459330.96533523,30951171774.901382,2413822799.984253,1926100869.0657043,70545440.86783037,2822410334.3210845,12000000000.0,48187404909.20672,1996646309.9335346,19079195232.936985,27111563366.336205,46190758599.27319,-7.62939453125e-06,789864233.4412122,-540696307.1964726,0.0,249167926.24473953,,414.0797024728454,527.7423613847955,1220.6014910690549,377.57118534125465,783.1423880751191,17.614713305699876,11.560741794154218,4.442003644684681,3.034816134816737,1.8767309829466774,1.0,1.05,0.93,0.88,0.85,607824603.730723,533845652.7080989,420198511.082813,84029669.18980484,104107120.5162927
2023-07-01,2023,7,2023-Q3,plan,Economic recession,1747650252.056621,45100429.519607976,0.0,145212763.61812502,1937963445.194354,1792750681.576229,145212763.61812502,3342.4659095737725,11355.61222650897,51804.02960763447,337704.10143750004,8819273.558917122,625.4483125542152,0.017,2362024645.205306,0.08323098491554166,455630277.19177186,1482333168.002582,616867611.0973442,236764694.0491532,215058619.1090651,1068690924.2555624,413642243.74701965,310211116.88480145,90274251.01012903,80626639.1611438,423289855.5960049,770801933.1182722,-357159689.37125254,74612975.35086869,542629764.6544192,50727.85772369335,22200.61614137929,4533.606131636725,10138.829748474316,6241.169099482066,7613.636602720953,429211912.0666663,101250536.93988685,150392641.2690357,80095003.44335318,76770835.74410294,31234933642.41635,2422454306.492943,1949139792.0725834,74415708.70735317,3290427123.624635,12000000000.0,48947815072.53393,2023555500.7799366,19502485088.53299,27421774483.221004,46924259571.754,-7.62939453125e-06,826391632.1693871,-542629764.6544192,0.0,283761867.5149679,,414.76358876695423,529.0439164182429,1227.502949359643,380.58199099507345,790.5734640338588,17.511364186258195,11.483751143047,4.426320425627057,3.031013882260914,1.877171075169574,1.0,1.05,0.93,0.88,0.85,605256354.5081304,531598259.4903801,421082406.7382733,84593615.18993482,105119616.12990229
2023-08-01,2023,8,2023-Q3,plan,Economic recession,1745156217.7150066,47490224.23849992,0.0,152473401.79903126,1945119843.7525377,1792646441.9535065,152473401.79903126,3361.9325726608286,11792.2354245896,52529.28602214135,354589.30650937505,9172044.501273807,629.6686059312823,0.017,2384715114.031238,0.08298129196079504,471936466.76273793,1473183376.9897997,623658304.5078582,238442782.24465394,217859846.88712853,1079960933.6396406,393222443.35015917,312584210.7532476,91101889.79038103,77491893.30248643,406832439.83805376,755542507.2468193,-362320063.8966601,85959507.77275848,544633556.2507106,51055.46447293824,22377.646972098835,4583.379922156363,10188.181014948419,6261.601063050471,7644.6555006841545,432634508.1272442,102362151.59482545,151124685.05506822,80357213.64248104,77083609.63189857,31514375939.807777,2431399804.690672,1972841824.2622159,78358869.99352486,3749101172.102587,12000000000.0,49694876916.601036,2051200694.2557406,19909317528.371044,27734358693.97425,47643676222.34529,7.62939453125e-06,824075853.6421349,-544633556.2507106,0.0,279442297.3914243,,415.44860455487907,530.3486814375264,1234.4434294987911,383.61680523597994,798.0750519336522,17.40688057505782,11.406132496452736,4.4102515094768435,3.0269136718220504,1.8774235094667577,1.0,1.05,0.93,0.88,0.85,602638687.0467669,529307391.35710007,421925964.86908823,85152829.8506955,106131344.5913559
2023-09-01,2023,9,2023-Q3,plan,Economic recession,1813643986.1799896,49925354.55251168,0.0,160097071.88898283,2023666412.621484,1863569340.7325013,160097071.88898283,3381.538208542638,12225.739098342068,53264.69602645133,372318.7718348438,9538926.28132476,633.9716759704909,0.017,2407686324.673264,0.08273234808491266,493891425.78990626,1529774986.8315778,630561959.6676012,240143450.55264398,220737058.25030708,1091442468.4705524,438332518.36102533,314976928.6802956,91916929.82443936,84839911.70967434,445409536.4757903,805911523.0006336,-367579004.63960826,97764228.51305047,566626595.5340155,51385.46283351158,22556.089471522784,4633.700171753116,10237.772501207548,6282.099915550838,7675.80077347729,436084396.4494405,103485970.50248624,151860292.1012453,80620282.24956909,77397657.79922934,31744643702.069523,2529583015.776855,2005750734.4569037,82376835.01164427,4217963539.123552,12000000000.0,50492190256.96993,2088127569.468548,20354727064.846836,28049335622.654545,48404062687.50138,0.0,796894357.7957606,-566626595.5340155,0.0,230267762.2617451,,416.13475170207073,531.6566643593368,1241.4231521217046,386.67581951181904,805.6478208477072,18.007428614577723,11.79024512150581,4.573131055041552,3.1458783676263224,1.9541164139011122,1.0,1.05,0.93,0.88,0.85,624459736.276672,548481709.4118882,439982284.6296889,89205240.36500353,111515015.49673684
2023-10-01,2023,10,2023-Q4,plan,Economic recession,1901160115.9532394,52407005.209823206,0.0,168101925.48343197,2121669046.6464946,1953567121.1630626,168101925.48343197,3401.2839173030397,12656.258993816553,54010.40177082165,390934.710426586,9920483.33257775,638.3574601463004,0.017,2430943968.1282334,0.08248415104065791,517954066.2624755,1603714980.3840191,637595996.874584,241867323.67588973,223707333.6523373,1103170654.202811,500544326.18120813,317389442.3655843,92588544.13103612,94901259.2499591,498231611.0622852,873500642.8868148,-372956316.70560676,110140631.28515503,594067333.0610186,51717.87196487675,22735.954896495623,4684.572879920286,10287.605376533655,6302.665875960125,7707.07293596706,439561794.665582,104622127.65155305,152599479.75191587,80884212.0748216,77712985.43766786,31993853804.07965,2652086308.3081183,2041675053.7617252,86471558.5962083,4701890240.899415,12000000000.0,51347830353.287186,2128146612.3579335,20852958675.909122,28366725065.02013,49219683740.92925,0.0,843277435.0711467,-594067333.0610186,0.0,249210102.01012814,,416.82203207706107,532.96787311989,1248.4423391110915,389.75922679706775,813.2924461979292,18.789843817887697,12.292719524472627,4.783047059826943,3.2978016839499875,2.0515368857424066,1.0,1.05,0.93,0.88,0.85,652668406.8818794,573267150.7340332,462780280.6072803,94258899.86087047,118185377.86917622
